Name,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
0.328778227,3,3,4,2,1,4,3,4,3,1
0.143590754,4,2,4,4,4,4,3,2,2,2
0.504322734,1,1,1,3,4,3,4,3,1,3
0.341633218,3,4,2,4,2,3,2,3,4,2
0.104750974,1,3,2,3,2,1,4,2,2,3
0.715558225,1,1,2,3,4,2,3,3,2,1
0.859264054,2,1,2,4,1,3,3,1,3,3
0.701747185,3,2,1,4,1,1,4,4,4,4
0.295847945,4,4,4,1,3,2,4,4,1,1
0.874023413,4,1,2,4,3,1,2,2,4,2
0.59941491,3,2,1,4,3,1,2,2,2,4
0.653618348,1,2,2,1,4,1,1,1,1,3
0.656620223,3,1,4,2,4,4,1,3,2,2
0.022052467,1,2,4,1,3,2,3,4,2,4
0.875442122,4,4,1,1,4,3,2,2,4,2
0.340279566,4,4,2,3,3,4,2,1,2,4
0.08035885,3,1,4,3,2,2,2,2,1,3
0.440276312,1,2,3,2,4,2,4,4,2,4
0.969667843,2,1,3,3,4,1,2,2,4,4
0.908466485,3,2,1,2,2,4,1,2,2,3
0.101830256,1,1,1,2,2,1,4,1,4,2
0.179638426,1,2,3,1,1,4,4,3,2,2
0.191361291,1,1,1,3,3,3,2,2,2,4
0.773320573,4,4,3,4,1,1,1,3,4,2
0.250432221,1,2,1,1,3,1,3,3,1,1
0.968731919,1,4,2,4,4,4,3,3,3,4
0.548828229,3,1,4,3,1,1,4,1,1,4
0.291129295,3,2,4,4,1,1,3,2,4,1
0.029943217,3,2,3,2,2,4,4,2,1,2
0.570376645,3,2,1,2,4,3,1,2,3,1
0.803353261,1,2,4,4,2,3,2,3,2,3
0.370602485,3,2,1,3,2,4,1,2,4,2
0.157198616,1,1,4,2,4,1,1,1,3,1
0.239005778,1,4,4,4,1,4,3,1,4,1
0.068486214,4,1,4,3,3,2,1,3,2,1
0.515638166,3,3,4,4,2,2,1,2,4,1
0.462236242,3,3,1,3,2,4,3,1,4,1
0.927065008,2,1,3,3,2,3,2,2,3,2
0.814959322,1,2,1,3,3,1,1,4,2,1
0.529260171,4,2,3,2,4,3,2,4,1,2
0.620801518,1,4,1,4,3,2,2,3,3,2
0.063909986,4,4,4,4,1,2,1,4,2,1
0.050903231,3,3,1,2,4,1,2,3,4,4
0.95317166,4,1,3,4,4,2,1,1,1,4
0.503791825,3,1,1,2,1,3,1,4,1,4
0.683240084,4,2,4,4,4,4,4,4,4,2
0.913542623,1,1,2,2,2,4,2,1,1,3
0.686094119,4,3,2,3,4,3,3,4,4,3
0.842692796,4,4,2,4,4,4,4,2,4,2
0.087394702,3,3,2,3,2,3,4,1,3,1
0.295163995,1,2,4,4,1,2,4,1,1,4
0.281208098,1,1,1,2,1,2,2,4,1,1
0.043253044,3,2,3,4,2,1,2,4,1,3
0.25578648,2,3,4,2,3,1,3,3,1,2
0.669121923,4,1,4,3,3,1,1,1,2,3
0.777088629,3,4,3,3,2,3,4,2,1,1
0.463044366,1,2,4,1,3,4,2,3,2,3
0.127243175,1,2,1,2,4,3,2,2,3,4
0.642875163,3,3,4,1,2,4,3,2,2,3
0.655161562,2,1,2,1,4,3,1,3,4,1
0.939754143,4,3,1,4,2,4,4,3,2,3
0.299659684,4,3,2,3,1,2,4,3,2,1
0.057630179,4,1,3,2,3,4,2,3,3,1
0.491160621,4,3,4,4,1,4,4,4,3,4
0.495055641,3,4,2,1,4,1,1,3,1,2
0.835758108,3,4,1,1,2,1,4,1,1,4
0.246025701,3,1,2,3,3,3,1,4,3,4
0.446440777,3,2,2,1,3,3,2,3,4,3
0.596354601,2,1,4,3,1,3,1,3,2,2
0.867301892,2,1,1,1,3,4,4,4,4,4
0.999844157,2,3,4,2,1,4,2,3,1,2
0.996690731,2,3,3,3,2,1,3,1,4,2
0.843632753,1,2,4,4,1,4,1,1,3,3
0.754639766,1,4,2,4,1,1,2,1,4,2
0.384708464,4,3,3,1,4,3,4,4,1,2
0.185262287,2,1,2,2,1,1,2,1,3,3
0.442436353,3,4,1,4,2,1,2,2,3,4
0.714032711,1,2,2,4,2,1,3,1,2,3
0.665705378,4,4,2,3,2,4,1,3,2,2
0.580337257,2,1,1,1,3,4,2,4,1,3
0.975713936,4,2,3,2,1,4,2,2,3,3
0.102163994,2,4,4,2,2,4,2,1,3,2
0.851041125,1,4,2,1,4,2,1,1,1,4
0.831225011,4,4,1,1,1,2,2,3,3,3
0.599561353,1,1,4,3,2,2,1,2,4,1
0.947183658,2,4,4,2,2,2,4,3,2,2
0.333413057,4,2,4,2,2,4,4,4,2,3
0.070306306,1,3,1,3,1,1,3,2,1,2
0.363790947,2,3,4,2,1,4,2,2,3,2
0.616862127,1,1,3,1,3,1,4,1,1,2
0.5292598,1,3,1,3,3,2,2,1,3,1
0.118145252,2,4,2,3,4,2,1,2,2,2
0.84451819,4,4,1,4,2,3,2,2,2,1
0.315994017,3,4,1,3,2,1,2,2,2,4
0.887678678,2,2,3,4,4,2,2,4,2,2
0.826547134,4,4,4,4,4,3,4,4,4,2
0.689014857,3,3,1,1,3,1,3,3,2,1
0.454862037,2,3,1,4,2,2,1,1,1,4
0.532840813,1,3,2,4,3,3,1,3,1,2
0.737891653,3,2,4,1,4,4,4,1,2,3
0.064857543,2,2,1,4,2,1,4,4,1,3
0.825063708,1,4,1,2,3,3,1,4,2,2
0.479276764,2,2,3,4,3,4,3,4,3,4
0.339157436,2,4,4,1,1,3,3,3,2,2
0.043818303,1,1,3,3,1,3,1,3,4,3
0.577861587,2,2,1,3,3,1,4,4,4,1
0.759045566,2,1,3,3,1,3,4,4,4,4
0.483192838,1,4,1,1,2,1,3,3,2,2
0.686173312,2,4,1,1,4,2,1,1,2,2
0.444582313,2,4,1,1,2,2,1,3,3,1
0.254137023,3,1,2,1,4,1,2,2,1,4
0.899655181,1,2,1,2,4,1,1,3,3,3
0.18864825,2,3,1,3,3,2,4,3,1,4
0.066950226,4,3,2,1,1,2,2,3,2,2
0.199897942,2,4,3,4,2,2,4,4,4,4
0.626985116,2,1,4,1,2,2,2,3,1,2
0.989573283,2,3,4,1,1,1,4,3,1,4
0.686022308,1,1,4,2,4,1,2,2,1,1
0.997798837,3,3,3,2,4,4,3,3,1,2
0.215899451,3,4,2,4,2,2,2,4,2,3
0.060268179,2,4,2,1,4,1,3,1,4,3
0.438817988,4,2,4,4,4,3,1,4,4,2
0.298697405,4,1,2,3,4,3,2,1,2,1
0.69202109,1,1,2,1,2,1,1,2,1,1
0.565378445,1,2,4,2,3,1,4,2,1,2
0.280365826,1,3,3,4,3,2,1,2,3,3
0.597995623,2,1,1,2,4,3,1,1,3,2
0.402507763,3,1,2,3,2,3,2,3,1,1
0.689729657,2,3,1,4,1,1,2,1,2,4
0.560817814,3,1,4,3,1,4,1,1,1,3
0.931078428,1,2,2,1,4,3,3,2,2,4
0.545268253,4,1,3,2,3,4,4,2,4,2
0.886087541,1,4,1,2,2,3,3,4,3,1
0.708622024,2,3,2,2,4,1,2,2,1,3
0.886053354,2,2,1,1,4,1,3,4,3,1
0.664711439,4,2,2,3,3,1,3,1,3,2
0.41767184,4,4,1,4,1,3,3,4,3,4
0.66703326,4,4,4,2,3,2,3,1,2,1
0.991169375,2,2,1,1,2,3,3,3,3,4
0.104795294,2,3,1,3,4,1,4,4,3,3
0.351445703,2,1,4,2,3,1,1,3,4,4
0.704706033,2,2,3,2,1,3,3,1,4,4
0.922377626,4,4,2,3,3,3,3,4,1,4
0.458998887,2,3,3,4,2,4,4,3,4,2
0.966747466,3,2,1,1,4,1,4,3,4,2
0.062257999,3,2,2,3,4,4,1,3,3,1
0.051648728,3,4,3,3,2,4,2,3,1,2
0.826168518,2,2,3,4,3,1,4,1,1,3
0.188036506,1,1,1,1,3,4,3,4,2,3
0.587355334,3,2,2,3,1,1,1,4,2,3
0.289221659,4,1,1,1,1,2,3,3,4,1
0.754704092,1,4,3,2,4,4,1,2,4,2
0.342178441,1,4,3,2,1,2,3,1,4,4
0.812105055,3,1,2,4,1,2,2,2,3,2
0.559018091,4,2,1,2,3,3,2,1,1,1
0.640706646,4,4,4,3,4,4,4,2,3,4
0.812409914,2,1,4,2,2,1,2,3,3,3
0.812441347,2,3,1,3,4,2,2,2,1,2
0.090219456,2,3,3,1,4,1,3,2,4,2
0.66776271,4,1,3,4,1,1,4,1,3,4
0.435926191,3,3,3,2,4,1,1,1,2,1
0.449576091,3,2,1,2,3,1,2,2,4,1
0.912240254,2,4,4,2,3,1,1,4,4,4
0.329635344,2,1,4,4,4,4,2,1,3,4
0.906140344,1,4,1,3,1,3,4,4,4,4
0.460759015,1,4,4,2,3,2,3,4,4,2
0.497328444,4,3,4,1,4,2,1,1,3,3
0.953126492,2,3,1,2,4,3,3,3,1,2
0.384138511,3,1,1,2,2,2,3,3,2,3
0.35632746,3,4,1,1,2,4,4,1,3,1
0.398905888,4,1,3,2,4,2,2,3,1,2
0.354271203,4,2,2,4,1,1,2,3,4,3
0.075473199,1,1,4,1,4,2,3,3,1,1
0.000713918,4,3,1,4,1,2,4,4,2,2
0.595927724,3,2,4,3,1,1,3,4,2,4
0.440809397,3,2,2,4,4,4,1,3,2,1
0.111959281,4,3,2,1,4,4,3,1,4,1
0.588345598,2,3,2,4,4,3,2,1,2,3
0.589351586,4,2,1,1,2,3,4,3,1,1
0.303529824,4,4,1,1,2,1,3,2,1,3
0.322632804,3,4,1,2,2,4,2,1,2,4
0.716301157,2,4,3,2,3,1,2,4,2,4
0.826467589,1,4,2,3,1,3,1,3,2,4
0.12857928,1,1,2,1,4,3,1,2,1,3
0.711914333,4,3,2,2,4,2,2,3,2,1
0.213447955,2,2,4,4,4,3,4,1,4,3
0.169179006,2,4,1,4,4,2,3,4,1,4
0.2060474,1,2,1,1,4,3,3,2,1,1
0.902352809,1,1,4,1,2,4,1,4,2,3
0.545147028,1,4,3,3,1,4,3,4,2,4
0.690057494,4,4,2,3,4,4,2,2,2,3
0.381101158,3,3,3,3,4,2,2,3,3,4
0.783754989,4,2,3,4,3,2,3,4,4,4
0.934392786,3,1,2,4,2,2,2,4,2,4
0.721244559,3,3,2,4,1,3,1,4,2,1
0.874498632,3,2,3,3,4,3,1,1,4,1
0.953076303,4,3,4,2,2,1,3,4,2,3
0.590747678,1,1,1,3,2,2,3,3,4,4
0.728013545,2,1,1,2,3,3,3,2,3,1
0.350749116,3,3,2,1,4,1,1,4,3,3
0.046675182,4,2,4,3,4,2,1,4,2,1
0.085032069,3,3,4,3,2,1,2,4,4,1
0.297097801,2,2,2,2,4,4,4,3,1,4
0.647649832,4,4,3,1,3,4,4,2,4,2
0.350254062,1,4,2,1,1,3,1,4,3,1
0.901052157,2,4,2,1,3,1,2,1,2,3
0.699396032,2,2,2,3,2,2,4,1,4,4
0.928937385,3,3,2,4,1,4,4,4,3,4
0.167704059,2,4,3,1,2,2,3,3,4,2
0.842597862,2,2,2,1,1,2,2,4,3,3
0.562864511,1,1,4,2,3,1,4,4,4,2
0.77736867,1,1,3,4,4,4,4,1,1,3
0.083543099,1,1,4,3,4,1,3,3,4,4
0.115593582,1,4,2,3,3,2,1,4,2,1
0.922441898,3,3,2,1,4,3,4,1,3,1
0.985694154,4,2,2,1,1,1,1,2,2,3
0.804646482,2,3,1,4,4,2,1,2,4,2
0.690052786,2,1,4,3,1,3,2,1,2,2
0.035186156,3,1,4,3,1,4,1,1,2,4
0.906435713,3,1,2,3,4,2,4,4,4,2
0.147984507,3,2,3,1,2,2,3,4,3,3
0.151936486,3,3,4,1,4,3,2,1,1,1
0.848046874,2,1,3,3,2,4,4,1,1,2
0.595325386,2,1,4,2,1,1,2,2,2,3
0.77809744,3,4,2,2,3,4,3,4,1,3
0.980482841,1,1,3,3,3,2,1,2,1,2
0.677288237,1,2,1,4,2,4,1,1,2,2
0.751379224,1,4,4,3,2,1,1,2,1,3
0.114781422,3,1,1,1,2,1,3,4,2,4
0.530557444,2,2,3,1,1,3,4,3,1,1
0.384999925,2,2,4,3,4,1,2,2,1,2
0.767483827,2,4,4,3,1,1,3,3,4,4
0.724110539,4,2,3,1,1,4,3,3,1,2
0.584516507,4,2,4,4,1,4,2,3,4,1
0.586858812,1,4,3,4,4,2,1,3,4,2
0.742789683,2,4,1,2,1,3,1,1,3,4
0.095559224,2,4,2,2,1,1,4,3,1,1
0.711521468,4,4,3,3,1,2,2,3,3,2
0.022977421,4,3,1,4,1,3,1,2,1,3
0.87413401,4,1,4,3,4,3,4,2,4,2
0.302868069,2,4,4,3,1,1,1,4,3,2
0.14384211,4,4,2,4,1,1,2,1,4,2
0.54743689,2,4,3,2,3,4,1,2,4,3
0.218566476,2,1,3,4,1,1,2,4,3,4
0.569928075,2,1,3,1,2,4,4,4,4,2
0.875710428,1,2,4,2,2,2,3,3,4,3
0.059319743,2,1,3,4,1,3,3,4,4,4
0.69453716,4,1,4,1,2,2,4,3,4,3
0.73138182,2,4,1,1,2,4,3,1,3,4
0.28748713,2,3,1,1,2,4,1,4,2,1
0.199181858,4,4,4,2,2,4,2,3,3,1
0.924664156,2,3,2,2,4,2,2,3,3,4
0.570720879,4,2,4,1,1,1,1,1,3,3
0.473567959,3,3,4,2,3,4,2,3,4,3
0.571734942,3,3,3,4,1,4,4,1,4,3
0.68837778,1,4,3,2,4,1,4,1,3,4
0.895718117,4,2,1,3,3,4,2,2,1,3
0.521267445,4,1,3,4,2,1,4,2,4,4
0.218014747,4,2,2,3,3,1,1,2,4,3
0.785065641,2,4,4,3,1,2,2,3,2,3
0.344559586,1,2,2,4,1,4,1,1,3,3
0.062675868,1,4,4,3,3,3,3,3,2,3
0.394402466,4,3,3,1,1,2,4,1,3,1
0.473993486,2,4,3,1,2,1,4,1,1,4
0.952443295,1,2,4,2,3,1,2,2,2,2
0.488912489,4,4,1,3,4,3,3,4,1,4
0.054737563,4,2,3,4,2,4,4,1,3,1
0.160482436,3,3,2,2,1,4,2,2,1,4
0.236422392,4,3,4,3,3,3,2,4,4,3
0.50700416,4,4,2,3,1,2,4,1,4,4
0.190470292,2,4,4,4,4,2,1,1,3,4
0.206602097,3,2,3,1,2,1,2,2,4,3
0.59514223,3,2,2,3,1,1,3,4,2,4
0.147351375,1,1,4,3,4,1,1,4,3,1
0.513123845,3,3,4,3,2,2,3,2,2,1
0.494989025,3,1,1,2,3,1,3,3,3,3
0.986866468,1,1,3,1,3,3,3,4,2,1
0.203404542,1,4,4,3,3,1,2,3,4,4
0.723658287,2,3,3,3,1,4,1,1,4,4
0.917198695,2,4,1,4,1,4,2,2,2,1
0.153037737,3,2,2,3,2,3,4,1,3,1
0.587953594,4,1,4,3,4,1,1,4,4,4
0.730181285,4,2,4,1,2,2,1,2,4,1
0.106442661,3,3,4,3,2,2,4,4,1,3
0.260599727,2,1,2,2,1,4,4,2,1,4
0.549036306,2,3,1,2,4,3,1,3,3,1
0.86688763,4,1,1,4,2,2,3,1,3,4
0.107584046,2,4,4,4,4,2,2,2,1,3
0.726557403,1,1,4,1,2,4,4,4,2,3
0.244587893,1,4,3,2,4,2,4,3,1,1
0.346548063,2,3,3,4,4,4,2,4,2,3
0.827160538,4,1,3,2,4,1,1,1,3,4
0.023582902,2,2,1,1,4,2,1,2,2,3
0.217625907,2,2,2,3,2,1,1,3,2,1
0.868164524,3,2,3,3,3,4,2,4,1,1
0.41194547,1,3,4,3,2,3,1,4,3,3
0.84040975,4,1,2,2,2,1,2,3,4,3
0.6422211,3,4,4,3,1,3,1,3,2,3
0.720176265,4,3,4,3,1,2,2,4,4,2
0.027526538,2,3,3,2,4,4,1,2,4,3
0.051271033,1,1,4,2,4,2,1,1,1,4
0.914285525,4,1,4,2,4,1,4,1,3,4
0.955345204,2,1,2,1,1,3,3,4,4,4
0.55680944,4,3,1,2,1,4,3,3,1,3
0.104831025,2,3,2,3,3,1,2,1,1,1
0.489075106,4,1,3,1,2,4,1,1,2,2
0.225989458,1,4,4,2,2,1,3,3,2,3
0.197739042,4,1,2,4,1,1,4,2,4,3
0.036094209,2,4,2,1,4,4,2,4,1,2
0.368273711,2,3,1,1,1,3,4,1,2,4
0.508292513,3,4,1,3,3,4,4,1,3,2
0.665715469,4,1,2,4,3,4,4,1,3,4
0.897505565,2,3,1,4,4,2,2,1,2,4
0.995254567,3,3,2,3,3,3,1,2,3,1
0.792844219,1,2,3,1,1,4,1,3,1,1
0.733662148,3,2,3,4,2,4,1,2,2,4
0.128160417,1,2,2,1,3,2,2,4,3,2
0.436013028,3,2,1,4,2,3,1,2,3,2
0.458352237,1,2,1,3,2,1,1,4,3,3
0.753052111,3,1,2,1,4,1,2,2,2,4
0.393079275,2,2,2,2,1,1,4,4,3,4
0.392559783,2,2,3,2,3,1,2,3,2,4
0.184653856,1,2,3,3,1,4,4,3,3,2
0.068226617,4,2,3,4,2,1,2,1,4,4
0.403875921,4,4,2,1,2,3,2,4,2,1
0.435409082,1,1,4,3,1,3,3,4,3,3
0.562475755,1,3,3,4,4,4,1,2,3,2
0.999552407,3,1,2,4,1,4,1,2,1,3
0.848899867,1,1,2,1,3,3,4,1,2,1
0.702152233,4,2,3,4,1,4,3,4,1,3
0.195228036,1,1,2,3,2,1,4,2,1,3
0.298876854,4,4,4,4,3,4,3,4,1,4
0.780356272,4,1,1,2,1,3,1,1,1,1
0.415612758,3,3,4,2,2,2,3,2,2,4
0.903679656,3,4,4,4,2,3,1,1,1,1
0.468959448,2,3,4,4,1,1,3,3,3,1
0.241429284,2,2,2,2,4,1,2,4,4,2
0.256929418,3,3,2,1,1,1,3,1,1,4
0.317129733,3,4,2,4,1,4,2,3,3,4
0.928559455,1,3,1,1,4,3,3,4,3,2
0.9398955,4,2,4,4,4,3,4,4,3,3
0.642244242,2,4,4,1,4,3,2,1,3,2
0.27814084,4,4,2,4,1,4,3,2,3,3
0.761097672,4,4,3,3,4,2,4,4,4,2
0.1150882,2,4,1,2,2,1,2,3,4,4
0.362819217,4,1,4,4,1,2,1,2,3,1
0.207787119,2,2,1,2,2,3,2,1,2,4
0.771514876,3,4,4,1,1,3,4,1,1,4
0.118124635,3,1,2,1,1,4,1,4,3,3
0.961659411,3,2,4,2,3,2,2,2,2,2
0.253648477,2,3,2,1,1,1,3,1,3,1
0.203634114,2,1,1,4,3,4,1,4,2,1
0.516283879,2,3,2,2,4,3,3,2,1,1
0.642209283,2,3,1,3,2,3,2,4,3,3
0.779725298,4,4,1,4,1,3,1,2,3,2
0.288645287,3,4,1,3,2,3,4,4,1,3
0.967086727,3,3,1,4,3,4,2,4,2,4
0.534338181,3,4,3,4,4,2,4,1,4,4
0.629311499,2,2,3,3,2,3,2,3,1,3
0.129800986,3,3,3,1,1,2,4,3,4,1
0.474581832,4,4,2,3,4,2,3,3,3,1
0.92199326,3,1,2,2,3,4,1,3,1,1
0.497625879,1,1,2,3,1,2,1,3,1,1
0.333329055,1,2,3,3,1,4,4,4,3,4
0.441760781,2,4,4,1,1,1,2,1,1,1
0.922375065,3,1,1,4,4,1,3,2,4,3
0.739212183,3,1,2,2,4,2,4,3,3,4
0.000948794,1,4,3,3,1,4,1,2,1,1
0.008595926,1,3,3,4,2,1,4,2,4,1
0.140066145,4,2,4,2,4,4,4,4,1,1
0.934243614,2,3,2,3,4,4,4,3,2,3
0.064327233,2,3,3,3,2,1,2,4,3,4
0.295943874,3,1,3,3,4,3,3,3,4,2
0.574672844,2,2,2,3,2,3,4,1,3,4
0.218961991,4,1,1,2,1,3,1,4,4,2
0.307966081,3,4,3,2,4,4,3,1,3,3
0.668272798,4,1,3,3,4,4,2,3,4,3
0.30732337,1,1,3,3,4,1,1,4,1,3
0.235162027,2,3,3,3,2,4,1,4,4,2
0.847877868,1,4,1,3,2,2,4,2,1,4
0.193843197,1,1,4,1,4,4,3,1,4,2
0.741830715,2,3,2,1,2,3,2,3,3,1
0.543239763,4,1,2,3,2,1,3,2,2,2
0.212821654,4,1,1,2,3,2,4,3,4,2
0.660737865,2,3,2,1,2,2,2,3,3,1
0.362256426,1,2,4,3,2,3,2,4,3,2
0.530135584,3,4,3,3,2,2,4,2,2,3
0.446804602,2,1,1,4,2,4,2,4,3,3
0.353857037,3,2,4,4,2,4,4,2,3,1
0.541954967,3,1,4,2,2,4,4,4,1,1
0.254183115,3,4,4,2,3,3,2,1,4,4
0.706399139,1,1,1,1,2,4,4,1,1,1
0.386899131,2,2,1,4,2,1,2,4,3,1
0.009142903,4,4,2,4,2,1,2,4,4,1
0.816636347,2,1,3,1,1,3,2,3,4,2
0.446741412,3,1,1,4,4,1,2,1,2,4
0.581949251,4,3,1,2,1,4,4,1,4,1
0.210123788,1,3,4,2,1,2,1,2,4,1
0.733340362,4,2,3,1,2,3,4,2,4,2
0.934735592,3,2,1,3,1,4,3,2,3,1
0.819515988,2,4,4,3,4,1,1,3,2,4
0.391477434,3,4,2,3,1,4,2,4,1,1
0.186268909,3,1,2,4,2,3,4,4,3,4
0.043822684,1,4,1,1,4,2,1,3,2,2
0.282748871,4,4,4,2,1,1,4,1,4,4
0.497424076,1,3,2,4,1,4,3,3,2,1
0.959244247,4,3,4,2,2,1,2,1,3,2
0.702009316,3,1,4,3,3,4,3,1,4,3
0.886476004,4,2,2,1,2,2,1,1,4,4
0.881932193,2,2,1,1,2,2,4,3,2,4
0.439955576,4,2,1,4,1,2,1,2,1,2
0.68122387,1,2,1,2,3,3,1,1,3,2
0.505527195,3,3,3,4,2,1,2,2,3,4
0.874236564,2,4,2,1,3,2,3,4,1,3
0.5140149,2,2,1,2,4,3,3,1,2,4
0.362934849,2,2,4,3,2,2,2,2,2,2
0.291013207,2,1,2,2,1,2,3,1,4,4
0.101752634,3,1,4,4,1,2,1,1,2,1
0.555653288,1,3,1,4,4,1,1,1,4,4
0.514624338,4,1,4,3,1,2,4,4,2,4
0.022212003,3,3,1,4,2,4,3,1,1,1
0.969597965,2,2,4,2,1,4,1,3,2,3
0.6696157,3,1,3,2,1,3,1,1,4,4
0.846745719,1,3,3,2,2,3,2,1,2,1
0.333909298,1,2,4,3,2,1,1,3,1,1
0.682835744,1,4,2,1,3,4,2,3,2,2
0.5160388,3,3,1,4,4,1,1,4,3,1
0.180966406,1,4,4,1,4,2,1,4,4,1
0.878227097,2,2,1,2,4,3,3,2,3,2
0.093135363,1,3,3,1,1,4,3,4,3,3
0.91409648,1,2,2,4,1,3,4,3,2,3
0.803980882,4,2,2,4,2,4,2,3,3,2
0.70318771,4,2,2,1,4,3,3,1,1,4
0.629021361,2,1,4,4,1,3,1,2,2,4
0.025059973,2,1,3,2,4,4,1,4,2,2
0.777828567,2,4,2,2,1,4,3,4,1,3
0.866136751,4,1,4,3,1,2,4,1,4,4
0.178330402,4,1,4,4,4,1,1,4,1,2
0.633738616,3,1,2,1,1,3,3,2,2,3
0.779323484,1,1,1,4,3,4,1,3,3,4
0.190518885,2,2,4,2,3,4,4,2,1,3
0.637359054,4,2,1,1,4,3,4,3,1,4
0.936225589,3,2,3,4,1,4,2,2,2,1
0.421530034,4,2,1,2,3,3,2,3,4,2
0.562518032,1,4,3,1,4,3,4,4,1,3
0.932348669,3,3,2,4,4,2,1,1,4,2
0.197859961,1,3,2,4,1,4,4,3,1,1
0.416330252,1,1,1,3,3,3,1,3,4,2
0.103723613,3,2,2,4,2,4,1,2,3,4
0.933082662,1,4,2,1,1,2,3,1,2,4
0.067674551,4,1,4,1,3,3,4,2,1,4
0.383321713,2,2,4,1,2,1,3,1,1,3
0.439945126,1,4,1,2,3,2,4,2,1,1
0.610940033,4,2,2,4,2,2,3,2,4,3
0.565347355,1,3,3,3,1,4,3,1,1,4
0.117194622,4,3,3,4,2,2,2,3,2,1
0.017497445,4,4,1,3,3,3,2,4,4,2
0.680219572,1,2,4,2,3,1,3,1,4,2
0.241182141,2,1,1,4,3,1,1,4,4,2
0.027986057,1,3,2,1,4,1,1,2,3,1
0.002193824,3,1,2,1,2,2,4,4,1,1
0.0703333,2,4,2,3,2,2,4,1,1,3
0.294341622,1,2,2,3,1,4,4,4,4,3
0.644394991,4,3,1,1,2,4,3,2,1,1
0.06281138,4,4,3,3,3,4,3,2,4,2
0.185243908,1,4,3,2,4,4,4,4,3,3
0.809847964,2,2,1,1,2,1,4,1,2,3
0.056419279,4,4,1,4,1,2,4,4,1,4
0.041280141,3,2,3,1,1,4,3,2,3,1
0.754228374,3,3,3,1,4,1,3,4,3,3
0.576230446,2,3,4,1,4,1,1,2,3,2
0.001568938,2,4,3,1,4,3,3,4,2,2
0.298368412,1,1,3,4,4,2,1,2,2,3
0.745435217,2,1,2,4,1,1,1,1,1,4
0.297330755,4,4,1,1,4,4,4,1,3,1
0.024303003,1,1,2,4,1,4,1,1,3,1
0.548148028,1,1,2,1,3,2,4,4,4,1
0.744809781,2,3,1,3,1,3,2,2,2,3
0.143289468,1,2,3,4,4,1,3,4,1,3
0.844187109,2,3,4,4,1,2,4,3,1,3
0.054829064,3,3,2,1,1,1,3,1,4,1
0.676137019,3,1,2,3,4,3,3,4,2,1
0.484956607,1,3,2,1,3,1,1,1,2,2
0.294909942,2,1,2,2,1,4,2,2,3,4
0.907271056,4,1,2,4,1,1,3,3,4,1
0.546598248,1,3,4,2,2,1,1,1,2,4
0.565173171,2,1,3,1,2,1,2,1,2,3
0.774442881,1,3,4,1,3,1,3,4,3,4
0.543191231,3,1,2,3,2,4,2,4,2,2
0.630562214,2,4,2,3,2,3,4,2,3,4
0.723080938,2,1,3,2,1,3,1,4,2,1
0.66547061,2,3,3,1,3,4,1,3,1,2
0.053919089,1,2,2,2,3,2,4,3,1,3
0.607360259,1,2,4,1,1,4,2,1,4,1
0.623516287,4,4,2,2,1,1,1,4,1,1
0.073575649,1,4,3,4,3,4,1,4,4,4
0.112973123,4,4,4,4,1,3,3,1,4,1
0.46692579,1,2,2,1,4,1,2,1,1,3
0.319842422,2,4,1,2,3,1,1,3,4,2
0.884309475,2,1,3,2,4,3,3,1,2,1
0.693090806,3,4,2,3,4,2,1,1,4,4
0.062827137,3,2,4,3,1,1,3,2,1,1
0.839957821,4,4,2,3,1,1,4,3,2,1
0.437654825,1,1,4,3,4,4,4,4,2,1
0.022732211,1,1,2,2,4,2,3,1,1,3
0.090922206,1,3,4,1,3,4,3,4,2,4
0.766224486,2,3,1,3,2,4,3,2,3,4
0.315443213,3,1,4,4,1,1,1,1,2,2
0.329591008,4,4,2,1,1,3,4,4,2,2
0.576896286,1,3,4,2,4,2,4,1,1,4
0.72577597,2,4,1,4,4,3,4,1,4,1
0.235487867,4,2,3,2,1,2,1,2,4,3
0.211558517,2,2,4,2,3,3,2,3,2,4
0.751949105,2,1,3,2,1,2,4,2,3,3
0.342477532,1,1,1,2,4,3,4,4,4,1
0.779729547,3,3,3,1,2,2,2,2,4,1
0.908326806,1,2,3,4,4,3,4,3,4,1
0.45137787,1,4,2,4,1,2,3,2,1,3
0.249373977,3,3,1,1,1,1,3,3,1,1
0.707787717,3,2,3,2,3,3,4,4,2,2
0.372174559,3,4,1,1,3,3,3,4,2,2
0.696204503,3,3,4,4,4,2,3,1,1,2
0.73206335,3,4,2,3,1,1,1,3,3,1
0.885358024,4,2,2,4,4,3,1,2,1,1
0.395489697,2,1,4,4,3,4,4,1,1,1
0.170919653,1,2,2,1,3,2,4,1,3,2
0.412833809,1,3,1,3,3,4,2,4,3,2
0.858317996,4,4,3,2,4,2,1,3,2,3
0.05833715,2,1,4,2,4,3,2,3,2,2
0.494770881,2,3,3,3,4,2,2,2,2,4
0.345178465,4,2,1,1,3,3,3,2,2,4
0.7063618,2,2,2,2,2,2,2,1,1,3
0.045234395,4,4,4,2,2,3,3,2,1,3
0.458764943,2,1,3,4,3,4,4,3,4,3
0.076618867,4,4,1,1,3,2,1,3,3,3
0.46270179,2,2,4,4,3,4,4,3,1,4
0.254281255,1,4,1,4,4,2,4,1,2,1
